Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Capital Gains
2023-03-30 00:00:00-04:00,159.37230833774987,160.29975438530866,159.1157867936236,160.19122314453125,49501700,0.0,0.0,AAPL,
2022-01-03 00:00:00-05:00,325.08618926668373,327.6550767028216,319.6866591570619,324.5045471191406,28865100,0.0,0.0,MSFT,
2022-01-04 00:00:00-05:00,324.5821267708263,324.94082734218637,316.1387146989663,318.9402770996094,32674300,0.0,0.0,MSFT,
2022-01-05 00:00:00-05:00,315.8866733646423,316.09026737820085,306.3090867462832,306.69683837890625,40054300,0.0,0.0,MSFT,
2022-01-06 00:00:00-05:00,303.5657082342745,308.9458623840181,301.95651073409414,304.27337646484375,39646100,0.0,0.0,MSFT,
2022-01-07 00:00:00-05:00,304.53514698165617,306.8132290063139,300.59940934908144,304.42852783203125,32720000,0.0,0.0,MSFT,
2022-01-10 00:00:00-05:00,300.0176962380316,305.08763677546057,295.36461754386573,304.6513977050781,44289500,0.0,0.0,MSFT,
2022-01-11 00:00:00-05:00,303.7885943316387,306.91971696560233,300.4054198756666,305.3396301269531,29386800,0.0,0.0,MSFT,
2022-01-12 00:00:00-05:00,309.8861668515591,313.5116906389341,307.37541056986225,308.52899169921875,34372200,0.0,0.0,MSFT,
2022-01-13 00:00:00-05:00,310.6616038809037,311.0590588526102,294.6956882705363,295.47119140625,45366000,0.0,0.0,MSFT,
2022-01-14 00:00:00-05:00,294.9381181604768,301.3070437036342,294.45342117089507,300.7060241699219,39846400,0.0,0.0,MSFT,
2022-01-18 00:00:00-05:00,294.7635761210545,300.31818359101004,292.50487202896295,293.38702392578125,42333200,0.0,0.0,MSFT,
2022-01-19 00:00:00-05:00,296.91566133072115,304.3024380013182,293.4355408334725,294.0462341308594,45933900,0.0,0.0,MSFT,
2022-01-20 00:00:00-05:00,299.6105751651282,302.11159837189933,291.9232887564094,292.36920166015625,35380700,0.0,0.0,MSFT,
2022-01-21 00:00:00-05:00,293.425925849963,294.8024490147292,286.5625985089052,286.9697570800781,57984400,0.0,0.0,MSFT,
2022-01-24 00:00:00-05:00,283.2568995161282,288.0165973652918,267.60116491131276,287.29925537109375,85731500,0.0,0.0,MSFT,
2022-01-25 00:00:00-05:00,282.5977548567711,285.9615535370563,276.44212604362275,279.6604919433594,72848600,0.0,0.0,MSFT,
2022-01-26 00:00:00-05:00,298.5636068216338,299.0580071592012,284.06148289400227,287.62884521484375,90428900,0.0,0.0,MSFT,
2022-01-27 00:00:00-05:00,293.39681485187197,297.8947879850422,288.8115702182522,290.6631164550781,53481300,0.0,0.0,MSFT,
2022-01-28 00:00:00-05:00,291.04108700005406,299.03858518440376,285.43799248575465,298.8253173828125,49743700,0.0,0.0,MSFT,
2022-01-31 00:00:00-05:00,299.49419860201147,302.8192119279714,296.9931462628892,301.4620666503906,46444500,0.0,0.0,MSFT,
2022-02-01 00:00:00-05:00,300.90955255092064,301.1228203841136,295.7911541378428,299.31005859375,40950400,0.0,0.0,MSFT,
2022-02-02 00:00:00-05:00,300.15338493833775,305.47534704194504,299.4263396418428,303.86614990234375,36636000,0.0,0.0,MSFT,
2022-02-03 00:00:00-05:00,300.01767200268654,301.7044372994963,290.77935044731777,292.0298767089844,43730000,0.0,0.0,MSFT,
2022-02-04 00:00:00-05:00,291.0217475506449,299.34883797688286,290.78910247089794,296.5763854980469,35096500,0.0,0.0,MSFT,
2022-02-07 00:00:00-05:00,296.7993425518359,298.41821379352973,290.72122388231634,291.7391052246094,28533300,0.0,0.0,MSFT,
2022-02-08 00:00:00-05:00,292.02989517247903,296.20798026867743,290.7696950101349,295.23858642578125,32421200,0.0,0.0,MSFT,
2022-02-09 00:00:00-05:00,300.3860439692402,302.38299277668517,297.9819663435666,301.6850280761719,31284700,0.0,0.0,MSFT,
2022-02-10 00:00:00-05:00,294.7345331364793,299.6590411901458,291.496761022089,293.1253356933594,45386200,0.0,0.0,MSFT,
2022-02-11 00:00:00-05:00,293.9105334701713,294.9768726571542,285.2150691647002,286.0099792480469,39175600,0.0,0.0,MSFT,
2022-02-14 00:00:00-05:00,284.7788566874214,287.6773647823829,282.4329398404649,285.9712219238281,36359500,0.0,0.0,MSFT,
2022-02-15 00:00:00-05:00,290.82782983198604,291.5936295980899,287.9293223884428,291.27374267578125,27058300,0.0,0.0,MSFT,
2022-02-16 00:00:00-05:00,289.83612248855013,292.2646183764721,285.2802618312306,290.9338073730469,29982100,0.62,0.0,MSFT,
2022-02-17 00:00:00-05:00,287.88362104554557,288.31103872121673,281.7055413340337,282.4146728515625,32461600,0.0,0.0,MSFT,
2022-02-18 00:00:00-05:00,284.66828770363054,285.45511803174475,278.1210720097872,279.6947326660156,34264000,0.0,0.0,MSFT,
2022-02-22 00:00:00-05:00,276.848487840858,283.2014403886753,276.36278873938284,279.4906921386719,41736100,0.0,0.0,MSFT,
2022-02-23 00:00:00-05:00,281.88031305688963,283.35685724372496,272.08863257472035,272.2537536621094,37811200,0.0,0.0,MSFT,
2022-02-24 00:00:00-05:00,264.7158106191071,286.71798037420143,263.7541059605942,286.1642761230469,56989700,0.0,0.0,MSFT,
2022-02-25 00:00:00-05:00,286.69850928615546,289.11728157354844,283.30830905134627,288.8064270019531,32546700,0.0,0.0,MSFT,
2022-02-28 00:00:00-05:00,285.8922951151006,290.5841665524128,284.6197654296386,290.2441711425781,34627500,0.0,0.0,MSFT,
2022-03-01 00:00:00-05:00,287.9224256437058,291.39032439377746,283.7939832206837,286.513916015625,31217800,0.0,0.0,MSFT,
2022-03-02 00:00:00-05:00,286.91222446701073,292.847484256712,285.29972916949754,291.6040954589844,31873000,0.0,0.0,MSFT,
2022-03-03 00:00:00-05:00,294.2268235947487,294.4599496832263,285.6396371693534,287.4561767578125,27314500,0.0,0.0,MSFT,
2022-03-04 00:00:00-05:00,285.872867362706,287.20367853893225,278.9565149189969,281.5695495605469,32356500,0.0,0.0,MSFT,
2022-03-07 00:00:00-05:00,280.27749268656925,281.4043180402544,270.56351168381883,270.9326477050781,43157200,0.0,0.0,MSFT,
2022-03-08 00:00:00-05:00,269.8544138214388,275.83823041762696,262.27751955874135,267.960205078125,48159500,0.0,0.0,MSFT,
2022-03-09 00:00:00-05:00,275.3331699798294,281.3169877923011,272.7492466304852,280.2484436035156,35204500,0.0,0.0,MSFT,
2022-03-10 00:00:00-05:00,274.925099925405,278.4027219816775,272.55488601450895,277.4216003417969,30628000,0.0,0.0,MSFT,
2022-03-11 00:00:00-05:00,279.72385727089465,281.2295424824958,271.43783062877634,272.0595397949219,27209300,0.0,0.0,MSFT,
2022-03-14 00:00:00-04:00,272.32180325678297,277.23707641662975,267.93109349369803,268.5333557128906,30660700,0.0,0.0,MSFT,
2022-03-15 00:00:00-04:00,272.33154503092817,279.58789220242016,270.7578843795946,278.9370422363281,34245100,0.0,0.0,MSFT,
2022-03-16 00:00:00-04:00,280.8409590240361,286.1448152890781,275.10002093883594,285.969970703125,37826300,0.0,0.0,MSFT,
2022-03-17 00:00:00-04:00,284.9014229476991,287.1550445309803,281.09352847125103,286.7762145996094,30816600,0.0,0.0,MSFT,
2022-03-18 00:00:00-04:00,286.9219156173707,292.3908928751007,284.35743948050003,291.8371887207031,43390600,0.0,0.0,MSFT,
2022-03-21 00:00:00-04:00,290.3412487591332,291.5554966200923,286.4653494285398,290.603515625,28351200,0.0,0.0,MSFT,
2022-03-22 00:00:00-04:00,291.2252365352842,296.2765202132035,290.2246973413369,295.3634033203125,27599700,0.0,0.0,MSFT,
2022-03-23 00:00:00-04:00,291.91488689936887,294.5570912283593,289.2046775806365,290.9240417480469,25715400,0.0,0.0,MSFT,
2022-03-24 00:00:00-04:00,290.5840645111133,295.49933690862423,289.78751089229905,295.4021911621094,24484500,0.0,0.0,MSFT,
2022-03-25 00:00:00-04:00,296.49991734768025,296.7621842197346,290.7298090046941,294.9942321777344,22566500,0.0,0.0,MSFT,
2022-03-28 00:00:00-04:00,295.62561433366324,301.9105621534724,295.62561433366324,301.8134460449219,29578200,0.0,0.0,MSFT,
2022-03-29 00:00:00-04:00,304.93166587278824,306.7870403167867,300.21065437950557,306.3887634277344,30393400,0.0,0.0,MSFT,
2022-03-30 00:00:00-04:00,304.7858795105518,306.9132437362632,302.6682091075015,304.88299560546875,28163600,0.0,0.0,MSFT,
2022-03-31 00:00:00-04:00,304.9219655495757,306.12651977818297,299.08388106133276,299.4918518066406,33422100,0.0,0.0,MSFT,
2022-04-01 00:00:00-04:00,300.52148065861917,301.2597528365468,296.8010382958622,300.570068359375,27110500,0.0,0.0,MSFT,
2022-04-04 00:00:00-04:00,301.22087557405337,306.0972840487811,300.8517395010584,305.9613037109375,24289600,0.0,0.0,MSFT,
2022-04-05 00:00:00-04:00,304.3099383163862,305.8641815434495,301.0071899868292,301.9883117675781,23156700,0.0,0.0,MSFT,
2022-04-06 00:00:00-04:00,296.46106638553516,298.21929503681264,288.2235976616029,290.9338073730469,40110400,0.0,0.0,MSFT,
2022-04-07 00:00:00-04:00,288.17499737628344,294.96506139767257,287.873866301883,292.7502746582031,31411200,0.0,0.0,MSFT,
2022-04-08 00:00:00-04:00,291.84695006605057,292.507493891378,287.80592899300956,288.4761962890625,24361900,0.0,0.0,MSFT,
2022-04-11 00:00:00-04:00,283.444303604029,284.2408276388605,276.84850118749597,277.10107421875,34569300,0.0,0.0,MSFT,
2022-04-12 00:00:00-04:00,280.96721645218093,282.4243138069995,272.46748188240565,273.9925842285156,30966700,0.0,0.0,MSFT,
2022-04-13 00:00:00-04:00,274.6434327492474,280.3260886895071,273.2543107477834,279.3935546875,21907200,0.0,0.0,MSFT,
2022-04-14 00:00:00-04:00,279.8500824672444,280.0637912406808,271.3309315772067,271.8263244628906,28221600,0.0,0.0,MSFT,
2022-04-18 00:00:00-04:00,270.9326756753933,274.381127429491,270.3789715863415,272.4966125488281,20778000,0.0,0.0,MSFT,
2022-04-19 00:00:00-04:00,271.38926176150375,277.98506451815985,270.44700422483857,277.1399230957031,22297700,0.0,0.0,MSFT,
2022-04-20 00:00:00-04:00,281.1226451360591,281.4140823953161,277.20791140895244,278.1695861816406,22906700,0.0,0.0,MSFT,
2022-04-21 00:00:00-04:00,280.3261048543094,284.91110595859055,272.049802114216,272.7783508300781,29454600,0.0,0.0,MSFT,
2022-04-22 00:00:00-04:00,273.6234514112398,275.0999957209801,265.5608578098642,266.1922607421875,29405800,0.0,0.0,MSFT,
2022-04-25 00:00:00-04:00,265.4734657946964,273.0697784310283,263.0255229577328,272.6909484863281,35678900,0.0,0.0,MSFT,
2022-04-26 00:00:00-04:00,269.56301966815096,270.39840795008814,262.27753265009284,262.4912414550781,46518400,0.0,0.0,MSFT,
2022-04-27 00:00:00-04:00,274.0314539795078,282.6477517681087,271.1755407349465,275.1194152832031,63477700,0.0,0.0,MSFT,
2022-04-28 00:00:00-04:00,277.03308894590896,282.6574935130097,273.4097625442166,281.3460998535156,33646600,0.0,0.0,MSFT,
2022-04-29 00:00:00-04:00,280.3552308662172,281.5889255994555,268.5916124491754,269.5824279785156,37073900,0.0,0.0,MSFT,
2022-05-02 00:00:00-04:00,269.76701711906315,276.79023759197617,268.3196431194536,276.33367919921875,35151100,0.0,0.0,MSFT,
2022-05-03 00:00:00-04:00,275.8382835035389,276.0034342764999,272.137257942403,273.72064208984375,25978600,0.0,0.0,MSFT,
2022-05-04 00:00:00-04:00,274.5074483596638,282.5603487525896,268.81506842007445,281.68609619140625,33599300,0.0,0.0,MSFT,
2022-05-05 00:00:00-04:00,277.3730510124764,278.159881184839,266.49337928776083,269.41729736328125,43260400,0.0,0.0,MSFT,
2022-05-06 00:00:00-04:00,266.9499827611978,271.2629938805999,263.51122424281493,266.8722839355469,37780300,0.0,0.0,MSFT,
2022-05-09 00:00:00-04:00,262.3358159472055,264.5700201232837,255.78860105571707,257.0125427246094,47726000,0.0,0.0,MSFT,
2022-05-10 00:00:00-04:00,263.9191734643311,265.9202513402822,257.4885222663989,261.79180908203125,39336400,0.0,0.0,MSFT,
2022-05-11 00:00:00-04:00,258.08108673464193,263.59862182505924,251.88356099344725,253.09780883789062,48975900,0.0,0.0,MSFT,
2022-05-12 00:00:00-04:00,250.31963836207385,252.4470030791801,242.86901493975182,248.04656982421875,51033800,0.0,0.0,MSFT,
2022-05-13 00:00:00-04:00,249.98940396584922,255.51666367113643,248.04660701199725,253.6515655517578,34925100,0.0,0.0,MSFT,
2022-05-16 00:00:00-04:00,252.52471385764255,258.2171237637711,248.464275755339,254.0206756591797,32550900,0.0,0.0,MSFT,
2022-05-17 00:00:00-04:00,258.498853800822,260.65535976669184,254.95325502377983,259.1885681152344,28828800,0.0,0.0,MSFT,
2022-05-18 00:00:00-04:00,256.0727779613794,256.656980355756,246.1122326211362,247.38772583007812,31356000,0.62,0.0,MSFT,
2022-05-19 00:00:00-04:00,247.21246524508516,250.8831853898143,245.24568117323753,246.4724884033203,32692300,0.0,0.0,MSFT,
2022-05-20 00:00:00-04:00,250.4645014140494,251.73027831632496,239.94897637698514,245.90777587890625,39199300,0.0,0.0,MSFT,
2022-05-23 00:00:00-04:00,248.76060475810127,254.61230085567473,246.75485101727517,253.78468322753906,33175400,0.0,0.0,MSFT,
2022-05-24 00:00:00-04:00,251.09741554890482,254.44678159865882,246.8230300751314,252.78182983398438,29043900,0.0,0.0,MSFT,
2022-05-25 00:00:00-04:00,251.34084363002697,257.61119260514835,250.35743659445953,255.60545349121094,28547900,0.0,0.0,MSFT,
2022-05-26 00:00:00-04:00,255.3619693717028,260.07448337776066,254.54409798689258,258.8963623046875,25002100,0.0,0.0,MSFT,
2022-05-27 00:00:00-04:00,261.40851519708474,266.1404933803553,260.5127340056959,266.0431213378906,26910800,0.0,0.0,MSFT,
2022-05-31 00:00:00-04:00,265.35178719970526,267.5327779701292,261.84660223740195,264.70916748046875,37827700,0.0,0.0,MSFT,
2022-06-01 00:00:00-04:00,267.95143496551884,270.37584058599896,262.9273422171167,265.2446594238281,25292200,0.0,0.0,MSFT,
2022-06-02 00:00:00-04:00,257.48461904641414,267.41594170989407,254.70967973096734,267.3477783203125,44008200,0.0,0.0,MSFT,
2022-06-03 00:00:00-04:00,263.1902984722975,266.2476082277405,261.3403485435944,262.9079284667969,28059000,0.0,0.0,MSFT,
2022-06-06 00:00:00-04:00,264.89410948472664,266.95826527285715,260.18159558580714,261.6712951660156,22400300,0.0,0.0,MSFT,
2022-06-07 00:00:00-04:00,259.6169327151611,265.9359818654596,258.9353582624585,265.32257080078125,22860700,0.0,0.0,MSFT,
2022-06-08 00:00:00-04:00,264.5534366938234,265.80946777348987,262.50874253742575,263.2876892089844,17372300,0.0,0.0,MSFT,
2022-06-09 00:00:00-04:00,260.72684863889987,265.52698852996286,257.6598235227371,257.81561279296875,26439700,0.0,0.0,MSFT,
2022-06-10 00:00:00-04:00,253.716544877582,253.716544877582,245.87858649863978,246.32647705078125,31422800,0.0,0.0,MSFT,
2022-06-13 00:00:00-04:00,238.65398260797576,242.46099963563907,235.1682754046893,235.87904357910156,46135800,0.0,0.0,MSFT,
2022-06-14 00:00:00-04:00,237.4368972366241,239.26738409403188,235.14878866486436,238.05030822753906,28651500,0.0,0.0,MSFT,
2022-06-15 00:00:00-04:00,241.76971832268623,248.57561287293495,239.92949994824272,245.12884521484375,33111700,0.0,0.0,MSFT,
2022-06-16 00:00:00-04:00,239.50107698603435,240.90315090086327,236.61904936722786,238.51768493652344,33169200,0.0,0.0,MSFT,
2022-06-17 00:00:00-04:00,238.2547940740926,243.90202966853337,237.60244312287517,241.12709045410156,43084800,0.0,0.0,MSFT,
2022-06-21 00:00:00-04:00,243.66833626220972,248.04007841973456,242.93809069276986,247.0566864013672,29928300,0.0,0.0,MSFT,
2022-06-22 00:00:00-04:00,245.2554237872834,250.39636659426804,243.7754551783502,246.4627685546875,25939900,0.0,0.0,MSFT,
2022-06-23 00:00:00-04:00,248.83850165297127,252.5384008649408,246.9495972945259,252.0418243408203,25861400,0.0,0.0,MSFT,
2022-06-24 00:00:00-04:00,254.9141407550072,260.9216411791488,254.8265148455369,260.6490173339844,33923200,0.0,0.0,MSFT,
2022-06-27 00:00:00-04:00,261.14555619251996,261.2331820993187,256.34541555511356,257.91302490234375,24615100,0.0,0.0,MSFT,
2022-06-28 00:00:00-04:00,257.0269733877671,259.87979223071875,249.5687285378828,249.72451782226562,27295500,0.0,0.0,MSFT,
2022-06-29 00:00:00-04:00,250.8052808624802,255.06991990293363,249.02347982307,253.40496826171875,20069800,0.0,0.0,MSFT,
2022-06-30 00:00:00-04:00,250.27949892480672,252.69418842670288,246.23881251252155,250.06529235839844,31730900,0.0,0.0,MSFT,
2022-07-01 00:00:00-04:00,249.63687811044448,252.9278262770001,247.90374841711443,252.74282836914062,22837700,0.0,0.0,MSFT,
2022-07-05 00:00:00-04:00,249.41291980259365,256.05329267693276,248.03032343950898,255.9267120361328,22941000,0.0,0.0,MSFT,
2022-07-06 00:00:00-04:00,256.8030146211772,260.93132656108946,255.488566707851,259.1982116699219,23824400,0.0,0.0,MSFT,
2022-07-07 00:00:00-04:00,258.1369600042467,261.97318613341645,258.0395879764146,261.33056640625,20859900,0.0,0.0,MSFT,
2022-07-08 00:00:00-04:00,257.81564471898173,261.0384595044661,256.35515355768905,260.61004638671875,19658800,0.0,0.0,MSFT,
2022-07-11 00:00:00-04:00,258.652987654912,259.50981391999767,255.2743834632221,257.54302978515625,19455200,0.0,0.0,MSFT,
2022-07-12 00:00:00-04:00,258.8769299123895,258.93534718140467,245.40145358358674,246.988525390625,35868500,0.0,0.0,MSFT,
2022-07-13 00:00:00-04:00,243.60017717210818,246.87167777562138,241.57496109784918,246.06353759765625,29497400,0.0,0.0,MSFT,
2022-07-14 00:00:00-04:00,243.9701819365623,248.41980385084383,239.46212789733588,247.38772583007812,25102800,0.0,0.0,MSFT,
2022-07-15 00:00:00-04:00,248.98457575827413,253.51209316820677,248.0596008403928,249.95823669433594,29774100,0.0,0.0,MSFT,
2022-07-18 00:00:00-04:00,252.90838746077426,253.96967414471678,246.6282784047325,247.55325317382812,20975000,0.0,0.0,MSFT,
2022-07-19 00:00:00-04:00,250.79556321406503,252.8792118165183,246.99829162159293,252.6942138671875,25012600,0.0,0.0,MSFT,
2022-07-20 00:00:00-04:00,253.05442824047253,257.893523457075,252.0905135863491,255.36199951171875,22788300,0.0,0.0,MSFT,
2022-07-21 00:00:00-04:00,252.94737370240864,257.91305023853096,250.26006010817883,257.8643493652344,22404700,0.0,0.0,MSFT,
2022-07-22 00:00:00-04:00,258.2538044834508,258.34143039773807,252.24633344283689,253.50233459472656,21881300,0.0,0.0,MSFT,
2022-07-25 00:00:00-04:00,254.12546070249977,254.6122910869873,250.04581970339262,252.01260375976562,21056000,0.0,0.0,MSFT,
2022-07-26 00:00:00-04:00,253.01546796056851,253.0349601923591,242.99652024774517,245.26513671875,39348000,0.0,0.0,MSFT,
2022-07-27 00:00:00-04:00,254.2812845363284,262.9371144972868,252.0321302315407,261.66162109375,45994000,0.0,0.0,MSFT,
2022-07-28 00:00:00-04:00,262.64496354528995,270.5218747343421,260.8144767467311,269.1295471191406,33459300,0.0,0.0,MSFT,
2022-07-29 00:00:00-04:00,270.38561261895575,274.5723421203902,269.3437884448539,273.34552001953125,32152800,0.0,0.0,MSFT,
2022-08-01 00:00:00-04:00,270.50247153899136,273.87132984806976,268.5746123087126,270.6874694824219,21539600,0.0,0.0,MSFT,
2022-08-02 00:00:00-04:00,268.7303946053114,270.5706278744579,265.2057470824451,267.58148193359375,22754200,0.0,0.0,MSFT,
2022-08-03 00:00:00-04:00,269.47031359407765,276.0327764427245,269.3242407350023,275.0299072265625,23518900,0.0,0.0,MSFT,
2022-08-04 00:00:00-04:00,274.3775852099381,276.324906693937,272.7905431600439,276.1788635253906,18098700,0.0,0.0,MSFT,
2022-08-05 00:00:00-04:00,271.7974301050084,276.1789040875086,271.33980830050746,275.4584045410156,16774600,0.0,0.0,MSFT,
2022-08-08 00:00:00-04:00,276.5683509224571,278.389121660764,271.96295414598876,272.9366149902344,18739200,0.0,0.0,MSFT,
2022-08-09 00:00:00-04:00,272.27443856354927,275.62380337248834,270.2978792082328,274.8643493652344,23405200,0.0,0.0,MSFT,
2022-08-10 00:00:00-04:00,280.5798779306673,282.1766663743065,279.3822643126082,281.5437927246094,24687800,0.0,0.0,MSFT,
2022-08-11 00:00:00-04:00,283.1892201230609,283.53972371193976,278.96353625690085,279.4600830078125,20065900,0.0,0.0,MSFT,
2022-08-12 00:00:00-04:00,280.88163407192906,284.2212829589844,279.38218835607705,284.2212829589844,22619700,0.0,0.0,MSFT,
2022-08-15 00:00:00-04:00,283.3352607647853,286.4314946274058,282.4686884881546,285.7402038574219,18085700,0.0,0.0,MSFT,
2022-08-16 00:00:00-04:00,284.29920717683063,286.29522964293864,282.77058230494487,285.000244140625,18102900,0.0,0.0,MSFT,
2022-08-17 00:00:00-04:00,282.7072658170179,286.2296574450953,282.44383012146875,284.2489318847656,18253400,0.62,0.0,MSFT,
2022-08-18 00:00:00-04:00,283.14633488290866,284.8245871918749,282.0632619914761,283.1268310546875,17186200,0.0,0.0,MSFT,
2022-08-19 00:00:00-04:00,281.8876880642846,282.22919866799805,278.62876156472737,279.2044372558594,20570000,0.0,0.0,MSFT,
2022-08-22 00:00:00-04:00,275.23315656867504,275.6039377243286,270.4911359615329,271.0082702636719,25061100,0.0,0.0,MSFT,
2022-08-23 00:00:00-04:00,269.7301330566406,272.0913771117212,268.71536804172104,269.7301330566406,17527400,0.0,0.0,MSFT,
2022-08-24 00:00:00-04:00,268.7251050290327,270.5009361638899,268.4323689230805,269.09588623046875,18137000,0.0,0.0,MSFT,
2022-08-25 00:00:00-04:00,270.5985095814994,272.2474915307141,267.8567175355643,272.0816345214844,16583400,0.0,0.0,MSFT,
2022-08-26 00:00:00-04:00,272.306030389581,273.5354566259213,261.47547845229536,261.5827941894531,27549300,0.0,0.0,MSFT,
2022-08-29 00:00:00-04:00,259.3971520734982,260.9095177308766,257.44569714689953,258.7922058105469,20338500,0.0,0.0,MSFT,
2022-08-30 00:00:00-04:00,260.1972703784425,260.5680218228097,254.33313846551115,256.5870666503906,22767100,0.0,0.0,MSFT,
2022-08-31 00:00:00-04:00,258.9483235878994,260.62654622481557,254.9868427257154,255.1234588623047,24791800,0.0,0.0,MSFT,
2022-09-01 00:00:00-04:00,252.5865298515359,254.55751812076264,249.21052161791064,254.0793914794922,23263400,0.0,0.0,MSFT,
2022-09-02 00:00:00-04:00,255.3479051299607,258.314095365784,248.29338440657236,249.84478759765625,22855400,0.0,0.0,MSFT,
2022-09-06 00:00:00-04:00,249.98137407563812,251.5717847396317,245.8247657850576,247.10296630859375,21328200,0.0,0.0,MSFT,
2022-09-07 00:00:00-04:00,248.51781505979028,252.54755989638122,247.07374239032504,251.82553100585938,24126700,0.0,0.0,MSFT,
2022-09-08 00:00:00-04:00,251.25963724823706,254.10874531764637,248.60564195473967,252.24510192871094,20319900,0.0,0.0,MSFT,
2022-09-09 00:00:00-04:00,254.1770208837589,258.7922228079521,253.97212644052357,258.0408935546875,22084700,0.0,0.0,MSFT,
2022-09-12 00:00:00-04:00,259.3288562062833,260.95833424847086,258.7239099148687,260.177734375,18747700,0.0,0.0,MSFT,
2022-09-13 00:00:00-04:00,252.55728977840053,254.07942221942037,245.48326576047728,245.87356567382812,33353300,0.0,0.0,MSFT,
2022-09-14 00:00:00-04:00,247.37619258985976,248.0591988641248,243.79527444125134,246.09799194335938,23913000,0.0,0.0,MSFT,
2022-09-15 00:00:00-04:00,243.7074231624853,245.2978486109271,238.0969909279738,239.42398071289062,31530900,0.0,0.0,MSFT,
2022-09-16 00:00:00-04:00,238.33123107152667,239.34599616777822,236.18463321342557,238.79959106445312,39791800,0.0,0.0,MSFT,
2022-09-19 00:00:00-04:00,236.58465548733815,239.1898462068976,235.00398165238354,238.58489990234375,26826900,0.0,0.0,MSFT,
2022-09-20 00:00:00-04:00,236.19432772375336,237.59936260720983,233.82330251161096,236.56509399414062,26660300,0.0,0.0,MSFT,
2022-09-21 00:00:00-04:00,238.3409629469102,241.64867860903064,233.10129609605303,233.15008544921875,28625600,0.0,0.0,MSFT,
2022-09-22 00:00:00-04:00,232.09631547778918,237.94092906165116,231.8036091135331,235.13082885742188,31061200,0.0,0.0,MSFT,
2022-09-23 00:00:00-04:00,233.7257235964603,235.27714140299258,229.49107045748406,232.14505004882812,34176000,0.0,0.0,MSFT,
2022-09-26 00:00:00-04:00,231.29620787356728,235.58940293714832,231.14983981486918,231.68649291992188,27694200,0.0,0.0,MSFT,
2022-09-27 00:00:00-04:00,234.15507704083888,235.9309082051213,228.80809460642703,230.67173767089844,27018700,0.0,0.0,MSFT,
2022-09-28 00:00:00-04:00,231.06200439699091,236.4480238413735,229.03248960797112,235.21861267089844,29029700,0.0,0.0,MSFT,
2022-09-29 00:00:00-04:00,233.0915358630107,234.12580460416743,228.7202809445972,231.7352752685547,27484200,0.0,0.0,MSFT,
2022-09-30 00:00:00-04:00,232.50608809787929,234.70147486593402,227.0810458443,227.24691772460938,35694800,0.0,0.0,MSFT,
2022-10-03 00:00:00-04:00,229.69599282969966,235.74549978528202,228.9641972732562,234.89662170410156,28880400,0.0,0.0,MSFT,
2022-10-04 00:00:00-04:00,239.14104998029651,244.2831380864936,239.03371935950005,242.8390655517578,34888400,0.0,0.0,MSFT,
2022-10-05 00:00:00-04:00,240.0191988826096,244.49778426938553,238.17507461226543,243.15127563476562,20347100,0.0,0.0,MSFT,
2022-10-06 00:00:00-04:00,241.912102882792,244.26360964308347,240.1070160083413,240.79977416992188,20239900,0.0,0.0,MSFT,
2022-10-07 00:00:00-04:00,235.0527623090089,235.46258098438113,227.5103924691174,228.55442810058594,37769600,0.0,0.0,MSFT,
2022-10-10 00:00:00-04:00,227.39331464276057,228.8666579231961,221.2267092138756,223.685546875,29743600,0.0,0.0,MSFT,
2022-10-11 00:00:00-04:00,222.0950853661984,223.5001353267126,218.67028725375982,219.93873596191406,30474000,0.0,0.0,MSFT,
2022-10-12 00:00:00-04:00,219.92896672359288,222.32926286096713,218.52393166705397,220.27047729492188,21903900,0.0,0.0,MSFT,
2022-10-13 00:00:00-04:00,214.5137091638505,230.36928195046792,213.81118413238516,228.55442810058594,42551800,0.0,0.0,MSFT,
2022-10-14 00:00:00-04:00,229.82284163535834,231.48159024439008,222.79760683202377,223.01226806640625,30198600,0.0,0.0,MSFT,
2022-10-17 00:00:00-04:00,230.09605601233935,233.15983963119882,229.43255359972767,231.76454162597656,28142300,0.0,0.0,MSFT,
2022-10-18 00:00:00-04:00,237.33596760402114,238.0092070873405,229.65698188845562,232.7110137939453,26329600,0.0,0.0,MSFT,
2022-10-19 00:00:00-04:00,231.2864410309145,233.7940678630011,228.60319039452398,230.7400360107422,19985700,0.0,0.0,MSFT,
2022-10-20 00:00:00-04:00,230.0472634808189,235.4527869659191,229.16909984877745,230.41802978515625,21811000,0.0,0.0,MSFT,
2022-10-21 00:00:00-04:00,229.04227484068946,237.10177849471148,228.80809488481415,236.24313354492188,26299700,0.0,0.0,MSFT,
2022-10-24 00:00:00-04:00,237.8433473846151,241.8243176615331,235.44306589709265,241.24864196777344,24911200,0.0,0.0,MSFT,
2022-10-25 00:00:00-04:00,241.25836910616306,244.94661775526365,239.8630859691524,244.5758514404297,34775500,0.0,0.0,MSFT,
2022-10-26 00:00:00-04:00,225.55895418823542,232.5158969466502,224.47589592460977,225.705322265625,82543200,0.0,0.0,MSFT,
2022-10-27 00:00:00-04:00,225.4320803427003,228.01776721146956,220.29975893201416,221.2462158203125,40424600,0.0,0.0,MSFT,
2022-10-28 00:00:00-04:00,220.74857626199804,230.85711290132215,220.56318567055376,230.1448211669922,40647700,0.0,0.0,MSFT,
